country_code,country_name,region,sub_region,intermediate_region,indicator_code,indicator_name,year,exports_of_goods_and_services
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1970,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1971,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1972,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1973,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1974,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1975,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1976,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1977,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1978,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1979,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1980,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1981,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1982,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1983,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1984,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1985,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1986,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1987,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1988,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1989,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1990,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1991,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1992,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1993,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1994,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1995,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1996,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1997,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1998,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1999,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2000,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2001,0.0
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2002,147.424892703863
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2003,189.369735695614
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2004,226.599947326837
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2005,262.691960252936
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2006,283.898305084746
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2007,295.589464882943
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2008,433.836003770028
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2009,255.1059271602
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2010,299.375578168363
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2011,340.303102060147
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2012,80.166299828809
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2013,67.5494917067951
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2014,78.3730715287518
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2015,41.6325416325416
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2016,47.0247498683518
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2017,63.3368476541908
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2018,53.1226102472598
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2019,54.9623877699587
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2020,38.3069283518562
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2021,90.281783891724
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2022,97.3672945205479
VIR,ISLAS VIRGENES (EE.UU.),,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2023,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1960,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1961,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1962,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1963,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1964,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1965,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1966,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1967,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1968,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1969,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1970,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1971,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1972,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1973,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1974,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1975,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1976,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1977,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1978,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1979,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1980,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1981,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1982,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1983,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1984,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1985,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1986,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1987,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1988,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1989,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1990,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1991,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1992,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1993,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1994,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1995,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1996,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1997,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1998,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1999,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2000,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2001,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2002,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2003,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2004,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2005,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2006,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2007,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2008,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2009,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2010,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2011,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2012,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2013,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2014,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2015,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2016,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2017,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2018,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2019,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2020,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2021,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2022,0.0
VGB,ISLAS VIRGENES BRITANICAS,,LATIN AMERICA AND THE CARIBBEAN,CARIBBEAN,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2023,0.0
ISR,ISRAEL,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1960,0.0
ISR,ISRAEL,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1961,0.0
ISR,ISRAEL,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1962,0.0
ISR,ISRAEL,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1963,0.0
ISR,ISRAEL,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1964,0.0
ISR,ISRAEL,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1965,0.0
ISR,ISRAEL,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1966,0.0
ISR,ISRAEL,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1967,0.0
ISR,ISRAEL,,WESTERN ASIA,,NE.EXP.GNFS.ZS,EXPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1968,0.0
